A2XFO0X6RCS98M,3SUWZRL0MZWCHLX3R9TVRZ8RPB1E6J,approved,accuracy_1:07:02::,inaccurate : 0,unfaithful : 0,wrong : 0,away : 1,wide : 1,hi-fi : 17,close : 19,straight : 19,accurate : 20,dead-on : 20,right : 20,surgical : 20,true : 20,,,,,,,
A03922113RU44GENR8ATX,3FDJT1UU75RJKHPZICUTXO7WDDE5K6,approved,accuracy_1:07:02::,wrong : 0,unfaithful : 1,inaccurate : 2,dead-on : 3,hi-fi : 16,surgical : 16,straight : 17,true : 18,close : 19,right : 19,accurate : 20,,,,,,,,,
A1A6DUWWGNEE4W,35H6S234SBJCL24AG80SN52ECI0567,approved,accuracy_1:07:02::,inaccurate : 0,wide : 4,wrong : 4,unfaithful : 7,close : 10,dead-on : 13,surgical : 13,straight : 16,right : 18,true : 18,accurate : 20,hi-fi : 20,,,,,,,,
A1PNVYCV1ND3IB,3GLB5JMZFYE9M8897RRXX83VPDNDGH,approved,acquisitiveness_1:07:00::,unacquisitive : 5,possessive : 12,acquisitive : 14,predaceous : 14,accumulative : 15,greedy : 17,plundering : 17,rapacious : 18,sordid : 18,,,,,,,,,,,
A3T8J0PN3DLSTM,3C5W7UE9CG9NCO9C9UQ44KQK1HAMXZ,approved,acquisitiveness_1:07:00::,unacquisitive : 2,accumulative : 19,acquisitive : 19,possessive : 19,greedy : 20,plundering : 20,predaceous : 20,rapacious : 20,,,,,,,,,,,,
A3OE4LKJ2ORFZS,3GNCZX450J6H1EYWQ0QI1G9H51CPAU,approved,acquisitiveness_1:07:00::,unacquisitive : 0,possessive : 19,predaceous : 19,sordid : 19,acquisitive : 20,greedy : 20,plundering : 20,rapacious : 20,,,,,,,,,,,,
A3542PB4Z0NE80,3WMOAN2SRCG1QHPHLG4MTEIZKWQVND,approved,acquisitiveness_1:07:00::,unacquisitive : 0,accumulative : 12,greedy : 14,sordid : 15,possessive : 17,acquisitive : 20,plundering : 20,rapacious : 20,,,,,,,,,,,,
A2UIRHKDQBWJEZ,3HYA4D452S2G5YEYZI1YJ4CFL7C2F6,approved,acquisitiveness_1:07:00::,unacquisitive : 0,plundering : 10,accumulative : 15,rapacious : 16,greedy : 18,possessive : 18,predaceous : 19,sordid : 19,acquisitive : 20,,,,,,,,,,,
A9AJUQKWN5LVJ,3SNVL38CI5B4J2YEXMH1BUD65U6KCZ,approved,acquisitiveness_1:07:00::,unacquisitive : 0,plundering : 2,sordid : 4,accumulative : 12,predaceous : 14,acquisitive : 19,possessive : 19,rapacious : 20,,,,,,,,,,,,
A1ZKYRW46JBCDV,32XVDSJFP0GMB86FL55BEUWOO8AM2P,approved,activeness_1:07:00::,about : 0,dormant : 0,hot : 1,inactive : 1,inert : 1,sedentary : 1,desk-bound : 2,hypoactive : 2,hands-on : 11,active : 19,athletic : 19,on_the_go : 19,overactive : 19,proactive : 19,quick : 19,sporty : 19,,,,
A1LSEVXPEYMJL7,358010RM5FC62B3LNMRVRG9XSAQXVV,approved,activeness_1:07:00::,desk-bound : 0,dormant : 0,inert : 0,hypoactive : 1,inactive : 1,sedentary : 1,athletic : 18,hands-on : 18,active : 19,on_the_go : 19,proactive : 19,overactive : 20,quick : 20,sporty : 20,,,,,,
A61GHYNS1DFT7,34V1S5K3GTKVMP6MJYD9ZL7G4E369P,approved,activeness_1:07:00::,dormant : 0,inert : 0,sedentary : 0,desk-bound : 2,inactive : 2,hypoactive : 5,about : 11,quick : 11,hands-on : 13,on_the_go : 13,active : 15,proactive : 15,athletic : 17,sporty : 17,overactive : 19,,,,,
A1V0L5FYLMAHTG,31QNSG6A5SCECK1HXGCN53C19JG876,approved,activeness_1:07:00::,desk-bound : 0,dormant : 0,sedentary : 0,inactive : 1,on_the_go : 1,overactive : 1,athletic : 17,hypoactive : 17,hands-on : 18,quick : 18,sporty : 18,active : 19,proactive : 19,inert : 20,,,,,,
A29RBRL117PYX0,35BLDD71I7GV7630O4FGO1P8UAZVZV,approved,activeness_1:07:00::,desk-bound : 1,inactive : 1,inert : 2,sedentary : 2,hands-on : 16,on_the_go : 17,quick : 17,sporty : 17,athletic : 18,dormant : 18,hot : 18,active : 19,hypoactive : 19,proactive : 19,overactive : 20,,,,,
AS3M818NX9EAI,3E337GFOLARI8KZMWL50TDFPXH4GNB,approved,activeness_1:07:00::,dormant : 0,inactive : 0,desk-bound : 1,sedentary : 1,about : 10,hot : 10,athletic : 19,hands-on : 19,on_the_go : 19,proactive : 19,active : 20,hypoactive : 20,inert : 20,overactive : 20,quick : 20,sporty : 20,,,,
A2XFO0X6RCS98M,3PDJHANYK6ZO1VO5HA11C254NRBH6Q,approved,adequacy_1:07:00::,inadequate : 0,incapable : 0,lacking : 0,short-handed : 1,equal : 18,capable : 20,competent : 20,,,,,,,,,,,,,
A38NFX88VZDMJ3,3C2NJ6JBKB0STQRFX6KBR9LOTYN2N8,approved,adequacy_1:07:00::,inadequate : 0,incapable : 1,lacking : 2,short-handed : 2,equal : 19,capable : 20,competent : 20,,,,,,,,,,,,,
A61GHYNS1DFT7,33F859I567WU7750D1I9NIRW1SNHBC,approved,adequacy_1:07:00::,incapable : 0,inadequate : 2,lacking : 2,short-handed : 6,equal : 13,competent : 16,capable : 18,,,,,,,,,,,,,
A21EPR8KW0GWX2,3UNH76FOCTOCCTZMEQC6NYXTXNDYMK,approved,adequacy_1:07:00::,inadequate : 1,incapable : 1,lacking : 5,short-handed : 5,equal : 12,capable : 17,competent : 17,,,,,,,,,,,,,
A2XFO0X6RCS98M,3SEPORI8WOIBFI02D9OKSEBV90VZAV,approved,adequacy_1:07:00::,inadequate : 2,incapable : 2,lacking : 2,short-handed : 5,equal : 9,capable : 14,competent : 14,,,,,,,,,,,,,
A2957SZ7ZI6H19,3CPLWGV3MPI3TACEIFZQ1WT2T5C9NI,approved,adequacy_1:07:00::,lacking : 0,incapable : 1,inadequate : 2,short-handed : 2,equal : 18,capable : 19,competent : 19,,,,,,,,,,,,,
ADKKDK6P4MS1Z,3SITXWYCNWSRTX5FI50VQ4FQPI8XBN,approved,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,admissible : 20,admittable : 20,allowable : 20,permissible : 20,,,,,,,,,,,,,,
A3T8J0PN3DLSTM,3MYYFCXHJ4QWMCPGEGQ4U49PC004G1,approved,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,admissible : 20,admittable : 20,allowable : 20,permissible : 20,,,,,,,,,,,,,,
A3VIVC2MEYCPJI,3HUTX6F6VV6ABBRRYLKO6YLTJFP2OY,approved,admissibility_1:07:00::,impermissible : 0,inadmissible : 2,admissible : 18,admittable : 20,allowable : 20,permissible : 20,,,,,,,,,,,,,,
A1J8TVICSRC70W,3K9FOBBF2I2YUCDN7C2G65KXTYONLM,approved,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,allowable : 16,admittable : 18,permissible : 18,admissible : 20,,,,,,,,,,,,,,
A2XFO0X6RCS98M,35GMH2SV3F026R37R5FP8ZUIABUEO7,approved,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,admissible : 20,admittable : 20,allowable : 20,permissible : 20,,,,,,,,,,,,,,
A1LOD3LNX7FUPJ,30ZX6P7VF9EWA00UI8SJY247EEU2JA,approved,admissibility_1:07:00::,impermissible : 0,inadmissible : 0,permissible : 19,admissible : 20,admittable : 20,allowable : 20,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3R2UR8A0IBZBCRUOMA5HWOFPWG2XO0,approved,affectedness_1:07:00::,natural : 0,unaffected : 0,unselfconscious : 1,unstilted : 1,unmannered : 3,elocutionary : 16,mannered : 18,plummy : 18,artificial : 19,forced : 19,strained : 19,affected : 20,,,,,,,,
AKSJ3C5O3V9RB,33UKMF931A3K82QCDHQJ1V06ISVTTZ,approved,affectedness_1:07:00::,natural : 0,unstilted : 0,unaffected : 1,unselfconscious : 1,unmannered : 2,elocutionary : 18,forced : 18,plummy : 18,affected : 19,mannered : 19,artificial : 20,strained : 20,,,,,,,,
A3RS7UCO7CQ74R,3MTMREQS4W17LNVX2M4DTAHDYXSWA7,approved,affectedness_1:07:00::,natural : 0,unstilted : 2,artificial : 16,elocutionary : 16,affected : 18,unselfconscious : 18,forced : 20,strained : 20,,,,,,,,,,,,
A3BVPQFBYGWJWX,39ZSFO5CA9F5UC9W1S2P4LZZ355JU7,approved,affectedness_1:07:00::,natural : 0,unaffected : 0,unmannered : 3,unselfconscious : 5,unstilted : 5,elocutionary : 11,mannered : 11,forced : 16,strained : 16,affected : 20,artificial : 20,,,,,,,,,
A1ZKYRW46JBCDV,3K772S5NP9USEAHKNSKZOQXH4PZHEB,approved,affectedness_1:07:00::,artificial : 0,elocutionary : 0,mannered : 0,natural : 0,strained : 0,unstilted : 0,affected : 1,forced : 1,plummy : 1,unaffected : 1,unmannered : 1,unselfconscious : 1,,,,,,,,
A1A6DUWWGNEE4W,317HQ483I8BW4B5HM953EPS5IUHNI1,approved,affectedness_1:07:00::,unaffected : 0,natural : 2,unmannered : 2,unstilted : 2,artificial : 15,elocutionary : 15,mannered : 18,plummy : 18,affected : 20,forced : 20,,,,,,,,,,
A2UIRHKDQBWJEZ,3SNVL38CI5B4J2YEXMH1BUD65U8KC1,approved,affectedness_1:07:00::,natural : 0,unaffected : 1,unmannered : 3,unselfconscious : 4,plummy : 12,elocutionary : 14,forced : 18,strained : 18,affected : 19,mannered : 19,artificial : 20,,,,,,,,,
A61GHYNS1DFT7,3WJ1OXY92BZWVMZF4JO7FUERASUA89,approved,affectedness_1:07:00::,natural : 0,unaffected : 2,unstilted : 2,unmannered : 4,unselfconscious : 4,elocutionary : 10,mannered : 13,artificial : 17,strained : 17,affected : 19,forced : 19,,,,,,,,,
A3GLMBZSG3VU4P,3KV0LJBBH343FSN00VKCF24W00NRM6,approved,age_1:07:00::,fresh : 0,new : 0,novel : 0,young : 0,early : 1,recent : 1,junior : 3,virgin : 3,prime : 5,rising : 5,big : 11,yellow : 17,gray : 19,used : 19,ancient : 20,mature : 20,old : 20,,,
A1ZKYRW46JBCDV,3JMSRU9HQJDXWBC4SH133ROQC4JEV7,approved,age_1:07:00::,big : 0,gray : 0,headed : 0,hot : 0,novel : 0,old : 0,recent : 0,used : 0,yellow : 0,prime : 1,rising : 1,virgin : 1,ancient : 20,early : 20,fresh : 20,junior : 20,little : 20,mature : 20,new : 20,young : 20
A3454T4PU9GJM0,37TRT2X24RAQYD0Q11LUZV7BFKXBJI,approved,age_1:07:00::,fresh : 1,little : 3,virgin : 3,young : 4,early : 5,rising : 5,junior : 6,recent : 6,yellow : 6,novel : 7,prime : 9,new : 10,big : 11,gray : 13,mature : 13,used : 14,old : 16,ancient : 20,,
A3K8M2HF171NED,3ZV9H2YQQEQ712WCT7P36237MO3W3A,approved,age_1:07:00::,fresh : 0,new : 0,virgin : 0,young : 0,early : 1,little : 1,recent : 2,junior : 4,rising : 4,headed : 6,big : 7,hot : 10,prime : 10,used : 16,gray : 18,mature : 18,ancient : 20,old : 20,,
A3CM9TGXC5LR3D,37W3JXSD67R8H5T0ISITWWZKVQ1WYL,approved,age_1:07:00::,ancient : 0,hot : 0,new : 0,yellow : 0,young : 0,early : 1,fresh : 1,little : 1,prime : 1,rising : 1,big : 19,gray : 19,headed : 19,old : 19,virgin : 19,junior : 20,mature : 20,novel : 20,recent : 20,used : 20
A1640H4RXH8NZE,35L9RVQFCP1936E6DSZ4S8JKKECUHK,approved,age_1:07:00::,hot : 0,new : 0,recent : 0,virgin : 0,young : 0,early : 1,fresh : 1,little : 1,novel : 1,rising : 1,junior : 2,prime : 11,used : 18,gray : 19,old : 19,ancient : 20,mature : 20,,,
A3QJ14Y7N8VQ42,3PJUZCGDJ7ZIQ3PACDA7JZ37A8889Q,approved,alarm_1:12:00::,unalarming : 0,appalling : 10,formidable : 12,alarming : 19,chilling : 19,creepy : 19,hairy : 20,nightmarish : 20,petrifying : 20,stupefying : 20,terrible : 20,threatening : 20,,,,,,,,
A03922113RU44GENR8ATX,3DHE4R9OCXUMJYATA27G1PCRSLBG2M,approved,alarm_1:12:00::,unalarming : 0,sick : 11,terrible : 16,creepy : 17,formidable : 17,hairy : 17,ugly : 17,appalling : 18,chilling : 18,petrifying : 18,stupefying : 18,nightmarish : 19,threatening : 19,alarming : 20,,,,,,
A3OE4LKJ2ORFZS,3SKEMFQBZ4O27Z81GA1W98HNL2K8KK,approved,alarm_1:12:00::,sick : 0,unalarming : 0,appalling : 16,chilling : 16,stupefying : 16,creepy : 19,terrible : 19,alarming : 20,formidable : 20,nightmarish : 20,petrifying : 20,threatening : 20,,,,,,,,
A1ZKYRW46JBCDV,3C5W7UE9CG9NCO9C9UQ44KQK1H9MXY,approved,alarm_1:12:00::,formidable : 0,petrifying : 0,sick : 0,ugly : 0,appalling : 1,stupefying : 1,terrible : 1,unalarming : 1,creepy : 14,chilling : 19,hairy : 19,nightmarish : 19,alarming : 20,threatening : 20,,,,,,
A2B6WQG0A9CKXQ,3C2NJ6JBKB0STQRFX6KBR9LOTYV2NG,approved,alarm_1:12:00::,unalarming : 0,creepy : 12,chilling : 14,hairy : 16,threatening : 16,appalling : 17,alarming : 18,nightmarish : 18,terrible : 18,petrifying : 20,stupefying : 20,,,,,,,,,
A03922113RU44GENR8ATX,3W92K5RLWV0X0SJBHG80ZXIDZIF5V6,approved,alarm_1:12:00::,unalarming : 0,sick : 16,creepy : 17,hairy : 17,appalling : 18,petrifying : 18,ugly : 18,chilling : 19,formidable : 19,terrible : 19,threatening : 19,alarming : 20,nightmarish : 20,stupefying : 20,,,,,,
A3454T4PU9GJM0,3TPWUS5F8AKVE2SVM004Z571S1FWC7,approved,alarm_1:12:00::,unalarming : 0,formidable : 14,stupefying : 14,terrible : 14,chilling : 15,hairy : 16,appalling : 17,petrifying : 19,threatening : 19,alarming : 20,nightmarish : 20,,,,,,,,,
A3T8J0PN3DLSTM,34YB12FSQZ7CQ2EMKKQ0GYQPSRUMGH,approved,alarm_1:12:00::,unalarming : 0,hairy : 9,formidable : 10,stupefying : 10,ugly : 11,terrible : 12,appalling : 13,sick : 13,creepy : 15,threatening : 15,chilling : 17,nightmarish : 17,petrifying : 17,alarming : 19,,,,,,
A2XFO0X6RCS98M,33L7PJKHCHH1AIYOAJFOAZ4J4GZ8TG,approved,ambition_1:07:00::,ambitionless : 0,shiftless : 0,wishful : 19,ambitious : 20,determined : 20,overambitious : 20,pushful : 20,would-be : 20,,,,,,,,,,,,
A4T1X0PO5N1G9,3IKZ72A5B5ZCUK3RL1ZIBSFD22TFN6,approved,ambition_1:07:00::,ambitionless : 0,shiftless : 0,wishful : 14,pushful : 18,would-be : 18,ambitious : 19,overambitious : 20,,,,,,,,,,,,,
A61GHYNS1DFT7,36PW28KO40FD4N96HMA774ADRUAAEU,approved,ambition_1:07:00::,ambitionless : 3,shiftless : 3,would-be : 10,wishful : 12,ambitious : 16,determined : 16,pushful : 16,overambitious : 19,,,,,,,,,,,,
A2XFO0X6RCS98M,3A1PQ49WVI0TU9N8B4PKH6EN9GBH12,approved,ambition_1:07:00::,ambitionless : 1,shiftless : 1,pushful : 17,wishful : 17,ambitious : 19,determined : 19,would-be : 19,overambitious : 20,,,,,,,,,,,,
AFXZKA9V4VHO7,3YHH42UU5CYV9GLG660IVTOKMSAL0H,approved,ambition_1:07:00::,ambitionless : 0,shiftless : 1,would-be : 5,wishful : 10,pushful : 15,determined : 19,ambitious : 20,overambitious : 20,,,,,,,,,,,,
A1A6DUWWGNEE4W,3X4JMASXCNSJW7Z4FTBOHQSF9B00B2,approved,ambition_1:07:00::,ambitionless : 0,shiftless : 2,wishful : 9,would-be : 9,pushful : 12,determined : 16,ambitious : 18,overambitious : 20,,,,,,,,,,,,
A1CACVD2OGEOXR,3DL65MZB8EY1X264106YDZ01RXUCEX,approved,ancestry_1:07:00::,underbred : 9,bigeneric : 12,crossbred : 12,half-breed : 12,hybrid : 12,pedigree : 15,purebred : 15,,,,,,,,,,,,,
A3T8J0PN3DLSTM,3ERMJ6L4DZBTX93LRHM6ALDWZOTM72,approved,ancestry_1:07:00::,underbred : 0,crossbred : 6,bigeneric : 10,half-breed : 10,hybrid : 10,blooded : 20,pedigree : 20,purebred : 20,,,,,,,,,,,,
AGRKG3YT3KMD8,3QBD8R3Z222KEP6E2Z3CZDIR3MKO41,approved,ancestry_1:07:00::,underbred : 2,bigeneric : 6,half-breed : 8,pedigree : 11,crossbred : 12,hybrid : 12,blooded : 17,purebred : 18,,,,,,,,,,,,
A1J8TVICSRC70W,3LO69W1SU4WSKKW1K8PLGLB0SM3GL8,approved,ancestry_1:07:00::,crossbred : 7,half-breed : 7,bigeneric : 9,underbred : 12,hybrid : 13,blooded : 18,pedigree : 18,purebred : 19,,,,,,,,,,,,
AMX5R6NLYNA2K,3A1COHJ8NKEB597TAPYZWG1VNNK8HI,approved,ancestry_1:07:00::,crossbred : 0,half-breed : 0,hybrid : 0,bigeneric : 1,blooded : 1,underbred : 1,pedigree : 20,purebred : 20,,,,,,,,,,,,
A03922113RU44GENR8ATX,3RU7GD8VPPCL1AKQ70C9MG3NL7YSP2,approved,ancestry_1:07:00::,crossbred : 0,half-breed : 0,underbred : 0,hybrid : 1,pedigree : 20,purebred : 20,,,,,,,,,,,,,,
A4T1X0PO5N1G9,3JW0YLFXRUZ4S0Y03R05BZE4QHKWW9,approved,animateness_1:07:00::,inanimate : 0,nonconscious : 0,animate : 20,,,,,,,,,,,,,,,,,
A1EQ2HDHF2WWSY,3PW9OPU9PR3PFJKQSJMDU28LQXG21Y,approved,animateness_1:07:00::,inanimate : 0,nonconscious : 0,animate : 20,,,,,,,,,,,,,,,,,
A1V0NUMA2VA07M,3EJJQNKU9SOHNEMP9Y4ZNXW0JEPHRO,approved,animateness_1:07:00::,nonconscious : 0,animate : 20,inanimate : 20,,,,,,,,,,,,,,,,,
A201BS5OHBGQGM,3XUHV3NRVLHSIRORCRRWKWR4LWD5H5,approved,animateness_1:07:00::,inanimate : 0,nonconscious : 3,animate : 18,,,,,,,,,,,,,,,,,
AAOEHS9LFB8KA,3MX2NQ3YCADP4HO6HV9INIFY9MT5XV,approved,animateness_1:07:00::,inanimate : 0,nonconscious : 0,animate : 19,,,,,,,,,,,,,,,,,
A03922113RU44GENR8ATX,3L70J4KAZH58CHV6LRZN1MSSLMZADT,approved,animateness_1:07:00::,inanimate : 0,nonconscious : 1,animate : 20,,,,,,,,,,,,,,,,,
A1ZKYRW46JBCDV,3B2X28YI3XYEAILJHIR5QR26SE86B1,approved,animation_1:07:01::,con_brio : 0,irreverent : 0,listless : 0,thin : 0,whipping : 0,bloodless : 1,spiritless : 1,feisty : 6,mettlesome : 7,boisterous : 11,barmy : 14,heartless : 14,apathetic : 16,gallant : 18,vibrant : 18,exuberant : 19,lively : 19,resilient : 19,spirited : 19,sprightly : 19
A03922113RU44GENR8ATX,35GCEFQ6I67BVX1H4U9A56XP9QX3Z3,approved,animation_1:07:01::,boisterous : 0,spiritless : 0,listless : 1,apathetic : 2,heartless : 2,bloodless : 4,irreverent : 4,barmy : 5,gallant : 16,whipping : 16,lively : 17,con_brio : 18,feisty : 18,resilient : 18,vibrant : 19,exuberant : 20,spirited : 20,sprightly : 20,,
A61GHYNS1DFT7,358UUM7WR0MKUPGDWPINWK765BTR7W,approved,animation_1:07:01::,apathetic : 1,listless : 1,bloodless : 3,spiritless : 3,thin : 7,irreverent : 9,heartless : 11,gallant : 13,mettlesome : 13,whipping : 13,barmy : 15,con_brio : 15,lively : 15,sprightly : 15,feisty : 17,resilient : 17,spirited : 17,boisterous : 18,vibrant : 18,exuberant : 20
A3GLMBZSG3VU4P,3II4UPYCOKQ0ZX2NANW9RM7XP1EDQQ,approved,animation_1:07:01::,irreverent : 0,listless : 0,apathetic : 1,feisty : 1,mettlesome : 1,bloodless : 5,barmy : 10,heartless : 11,whipping : 14,exuberant : 16,gallant : 17,boisterous : 19,resilient : 19,spirited : 19,sprightly : 19,lively : 20,spiritless : 20,vibrant : 20,,
A61GHYNS1DFT7,3ND9UOO81LLOH6M1ZDT32OXOMBWLWH,approved,animation_1:07:01::,apathetic : 1,listless : 1,spiritless : 1,thin : 3,bloodless : 5,heartless : 5,irreverent : 7,sprightly : 13,resilient : 14,gallant : 15,spirited : 15,whipping : 15,barmy : 16,con_brio : 17,lively : 17,mettlesome : 17,vibrant : 17,boisterous : 19,exuberant : 19,feisty : 19
A1LOD3LNX7FUPJ,3QILPRALQ6E3F5T4DNTC10YR9ZV8NT,approved,animation_1:07:01::,spiritless : 2,heartless : 5,irreverent : 7,con_brio : 8,listless : 8,exuberant : 9,thin : 9,whipping : 9,lively : 10,gallant : 11,mettlesome : 11,spirited : 11,apathetic : 12,barmy : 12,boisterous : 13,bloodless : 14,resilient : 14,vibrant : 15,sprightly : 16,feisty : 18
A25AX0DNHKJCQT,3FIJLY1B6VNCX5F41GCAFHK82HWFP4,approved,animation_1:26:00::,bloodless : 0,brain_dead : 0,d.o.a. : 0,dead : 0,gone : 0,late : 1,murdered : 1,assassinated : 2,executed : 2,doomed : 3,defunct : 4,lifeless : 4,breathless : 9,fallen : 9,cold : 11,deathly : 13,liveborn : 17,live : 20,viable : 20,vital : 20
A1ZKYRW46JBCDV,3W92K5RLWV0X0SJBHG80ZXIDZBJ5VW,approved,animation_1:26:00::,assassinated : 0,bloodless : 0,breathless : 0,cold : 0,d.o.a. : 0,dead : 0,doomed : 0,executed : 0,fallen : 0,gone : 0,lifeless : 0,brain_dead : 1,deathly : 1,defunct : 1,late : 1,murdered : 1,viable : 1,vital : 1,live : 20,liveborn : 20
A38NFX88VZDMJ3,3JNQLM5FT5525QOULT4WEHHZO3N2L6,approved,animation_1:26:00::,assassinated : 0,bloodless : 0,dead : 0,executed : 0,fallen : 0,gone : 0,late : 0,lifeless : 0,liveborn : 0,murdered : 0,breathless : 1,defunct : 1,d.o.a. : 2,doomed : 2,brain_dead : 3,deathly : 3,cold : 4,viable : 19,live : 20,vital : 20
A3REK98S3MBVHW,3LRKMWOKB60MAF5Y0UV5MWSXXC5Z2Q,approved,animation_1:26:00::,assassinated : 0,bloodless : 0,d.o.a. : 0,dead : 0,gone : 0,murdered : 0,cold : 1,defunct : 1,executed : 1,fallen : 1,late : 1,brain_dead : 2,breathless : 2,lifeless : 2,deathly : 11,doomed : 11,live : 20,liveborn : 20,viable : 20,vital : 20
AGFYWCPRQIB6O,36WLNQG780TINXEYN0A32FUJ3DFEB9,approved,animation_1:26:00::,assassinated : 0,breathless : 0,d.o.a. : 0,dead : 0,executed : 0,lifeless : 0,murdered : 0,brain_dead : 1,deathly : 1,gone : 1,defunct : 3,doomed : 3,fallen : 3,cold : 4,bloodless : 7,late : 9,liveborn : 17,live : 20,viable : 20,vital : 20
